index,time,exposure_time,mcode,product_code,product_name,category,price,salesAMT,time_month,time_day,time_hour,time_min,day_of_the_week,day_of_year,quater,season,sales,FP,UFP,discomfort_index,p_div,pgr1,pgr2,pgr3,pgr1_ratio,pgr2_ratio,pgr3_ratio
36265,2019-12-10 23:20,60,100418,201322,코몽트 덤블 플리스 자켓 2종,clothes,39900,275327000,12,10,23,20,1,344,4,3,6900.426065,123.52,90.6,47.691737,3,31136000,56772000,187419000,0.113087347,0.206198448,0.680714205
36271,2019-12-11 1:20,57.16666667,100620,201922,헤드 프리무빙 레깅스 4종 패키지,underwear,69000,60812000,12,10,25,20,1,345,4,3,881.3333333,109.92,80.08,47.691737,3,18566000,18873000,23373000,0.305301585,0.310349931,0.384348484
36274,2019-12-11 6:20,60,100344,201066,코펜하겐럭스 판초니트4종,clothes,29900,56645000,12,11,6,20,2,345,4,3,1894.481605,61.72,44.24,46.40394,3,13670000,23410000,19565000,0.241327566,0.413275664,0.345396769
36277,2019-12-11 7:20,60,100587,201805,[슬로푸드] 도라지 품은 산돌배즙  6박스 (80g x 10포 x 6박스),food,59900,54154000,12,11,7,20,2,345,4,3,904.0734558,62.08,43.92,46.40394,3,15510000,18264000,20380000,0.286405436,0.337260406,0.376334158
36280,2019-12-11 8:20,60,100613,201897,푸마 웜셀 퍼치마레깅스 3종,underwear,59000,70778000,12,11,8,20,2,345,4,3,1199.627119,75.6,51.72,46.40394,3,18162000,24502000,28114000,0.25660516,0.346181017,0.397213824
36281,2019-12-11 8:20,60,100613,201874,푸마 드라이셀 쉐이핑 레깅스 3종,underwear,59000,7920000,12,11,8,20,2,345,4,3,134.2372881,75.6,51.72,46.40394,3,1916000,2631000,3373000,0.241919192,0.33219697,0.425883838
36286,2019-12-11 9:20,60,100135,200363,까사마루 접이식 테이블 세트,necessaries,79000,63218000,12,11,9,20,2,345,4,3,800.2278481,138.36,98.36,46.40394,3,11484000,25159000,26575000,0.181657123,0.397972097,0.42037078
36287,2019-12-11 9:20,60,100135,200364,까사마루 접이식 테이블 세트(1+1세트),necessaries,158000,30497000,12,11,9,20,2,345,4,3,193.0189873,138.36,98.36,46.40394,3,3303000,13570000,13624000,0.108305735,0.4449618,0.446732465
36288,2019-12-11 9:20,60,100135,200362,까사마루 접이식 의자,necessaries,19900,3893000,12,11,9,20,2,345,4,3,195.6281407,138.36,98.36,46.40394,3,533000,1978000,1382000,0.136912407,0.508091446,0.354996147
36289,2019-12-11 9:20,60,100135,200361,까사마루 접이식 벤치 의자(2인),necessaries,39900,5868000,12,11,9,20,2,345,4,3,147.0676692,138.36,98.36,46.40394,3,342000,3184000,2342000,0.058282209,0.542603954,0.399113838
36298,2019-12-11 10:20,60,100316,201003,KF94 엔웰스황사방역마스크 100매,necessaries,59900,109718000,12,11,10,20,2,345,4,3,1831.686144,170.2,118.4,46.40394,3,26058000,36957000,46703000,0.237499772,0.336836253,0.425663975
36301,2019-12-11 11:20,60,100046,200125,고칼슘검은콩두유48팩+호두아몬드 두유48팩,food,30900,147225000,12,11,11,20,2,345,4,3,4764.563107,156.36,103.96,46.40394,6,16997000,25643000,29418000,0.115449142,0.174175582,0.199816607
36307,2019-12-11 12:20,60,100418,201322,코몽트 덤블 플리스 자켓 2종,clothes,39900,124406000,12,11,12,20,2,345,4,3,3117.944862,128.88,82.36,46.40394,3,21499000,39765000,63142000,0.172813208,0.319638924,0.507547867
36310,2019-12-11 13:20,60,100228,200791,구스터 티포트 1세트,kitchen,39900,52365000,12,11,13,20,2,345,4,3,1312.406015,105.72,63.84,46.40394,3,13120000,20403000,18842000,0.250549031,0.389630478,0.359820491
36311,2019-12-11 13:20,60,100228,200790,구스터 티포트 1+1 세트,kitchen,69900,57107000,12,11,13,20,2,345,4,3,816.981402,105.72,63.84,46.40394,3,15264000,18280000,23563000,0.267287723,0.320100863,0.412611414
36316,2019-12-11 14:20,40,100332,201040,실크테라피 오리지널 에센스 패키지,beauty,69900,78989000,12,11,14,20,2,345,4,3,1130.028612,82,48.8,46.40394,2,23170000,55819000,0,0.293331983,0.706668017,0
36318,2019-12-11 15:00,20,100849,202513,멋진밥상 흥양농협 햅쌀 20kg,food,58900,45331000,12,11,15,0,2,345,4,3,769.6264856,77.92,46.32,46.40394,1,45331000,0,0,1,0,0
36319,2019-12-11 15:20,40,100167,200589,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),food,38900,61609000,12,11,15,20,2,345,4,3,1583.77892,77.92,46.32,46.40394,2,27637000,33972000,0,0.448587057,0.551412943,0
36321,2019-12-11 16:00,80,100255,200869,한일 대용량 스텐 분쇄믹서기,kitchen,109800,197887000,12,11,16,0,2,345,4,3,1802.249545,49.16,29.8,46.40394,4,27052000,46410000,69886000,0.136704281,0.234527786,0.353161148
36325,2019-12-11 17:20,60,100499,201501,하림뼈없는양념닭발세트,food,39900,123743000,12,11,17,20,2,345,4,3,3101.328321,27,12.84,46.40394,3,31183000,39329000,53231000,0.251998093,0.317828079,0.430173828
36328,2019-12-11 18:20,40,100522,201589,오세득 본 갈비탕,food,61900,84650000,12,11,18,20,2,345,4,3,1367.528271,31.8,20.24,46.40394,2,28542000,56108000,0,0.33717661,0.66282339,0
36330,2019-12-11 19:00,80,100501,201516,무이자 국내제조 노비타 뉴스파 비데  무료설치,necessaries,239000,64354000,12,11,19,0,2,345,4,3,269.2635983,36.08,25.52,46.40394,4,4481000,14431000,29329000,0.069630481,0.224244025,0.455744787
36331,2019-12-11 19:00,80,100501,201518,일시불 국내제조 노비타 뉴스파 비데 무료설치,necessaries,219000,124799000,12,11,19,0,2,345,4,3,569.8584475,36.08,25.52,46.40394,4,15509000,35311000,41373000,0.124271829,0.282942972,0.331517079
36332,2019-12-11 19:00,80,100501,201515,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,necessaries,458000,5309000,12,11,19,0,2,345,4,3,11.59170306,36.08,25.52,46.40394,4,50000,1710000,50000,0.009417969,0.322094556,0.009417969
36333,2019-12-11 19:00,80,100501,201517,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,necessaries,418000,25366000,12,11,19,0,2,345,4,3,60.68421053,36.08,25.52,46.40394,4,6536000,6327000,9465000,0.257667744,0.249428369,0.37313727
36346,2019-12-11 20:20,60,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),kitchen,218000,72143000,12,11,20,20,2,345,4,3,330.9311927,25.16,17.48,46.40394,3,15626000,21356000,35161000,0.216597591,0.296023176,0.487379233
36347,2019-12-11 20:20,60,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),kitchen,208000,75985000,12,11,20,20,2,345,4,3,365.3125,25.16,17.48,46.40394,3,10997000,27411000,37577000,0.144725933,0.360742252,0.494531815
36348,2019-12-11 20:20,60,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),kitchen,208000,13440000,12,11,20,20,2,345,4,3,64.61538462,25.16,17.48,46.40394,3,4743000,3962000,4735000,0.352901786,0.294791667,0.352306548
36349,2019-12-11 20:20,60,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),kitchen,198000,31359000,12,11,20,20,2,345,4,3,158.3787879,25.16,17.48,46.40394,3,6753000,13401000,11205000,0.215344877,0.427341433,0.35731369
36358,2019-12-11 21:20,60,100155,200556,일시불 LG전자 매직스페이스 냉장고,electronics,1359000,116332000,12,11,21,20,2,345,4,3,85.60117734,19.76,13.88,46.40394,3,28959000,36407000,50966000,0.248934085,0.312957742,0.438108173
36359,2019-12-11 21:20,60,100155,200489,무이자 LG전자 매직스페이스 냉장고,electronics,1499000,152773000,12,11,21,20,2,345,4,3,101.9166111,19.76,13.88,46.40394,3,20127000,36167000,96479000,0.131744484,0.236736858,0.631518658
36364,2019-12-11 22:20,60,100099,200278,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),underwear,119000,124679000,12,11,22,20,2,345,4,3,1047.722689,19.28,11.88,46.40394,3,16693000,35433000,72553000,0.133887824,0.28419381,0.581918366
36365,2019-12-11 22:20,60,100099,200277,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),underwear,119000,50320000,12,11,22,20,2,345,4,3,422.8571429,19.28,11.88,46.40394,3,7076000,21223000,22021000,0.140620032,0.421760731,0.437619237
36370,2019-12-11 23:20,60,100205,200734,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,furniture,548000,38481000,12,11,23,20,2,345,4,3,70.22080292,17,12.08,46.40394,3,6184000,10783000,21514000,0.160702684,0.280216211,0.559081105
36371,2019-12-11 23:20,60,100205,200736,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,furniture,598000,26910000,12,11,23,20,2,345,4,3,45,17,12.08,46.40394,3,3394000,11761000,11755000,0.126124117,0.437049424,0.436826459
36372,2019-12-11 23:20,60,100205,200738,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,furniture,648000,38221000,12,11,23,20,2,345,4,3,58.98302469,17,12.08,46.40394,3,10929000,7299000,19993000,0.285942283,0.190968316,0.523089401
36382,2019-12-12 1:20,57.16666667,100723,202114,아이앤아이 퀵래쉬 속눈썹세트,beauty,59000,57789000,12,11,25,20,2,346,4,3,979.4745763,14.28,9.16,46.40394,3,13254000,16919000,27616000,0.229351607,0.292771981,0.477876412
36385,2019-12-12 6:20,60,100061,200148,am마카롱 보온병세트,kitchen,64900,73780000,12,12,6,20,3,346,4,3,1136.825886,18.64,15.08,38.926178,3,11270000,23160000,39350000,0.152751423,0.313906208,0.533342369
36388,2019-12-12 7:20,60,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,underwear,69900,59323000,12,12,7,20,3,346,4,3,848.683834,19.52,15.08,38.926178,3,12353000,19076000,27894000,0.208232894,0.32156162,0.470205485
36389,2019-12-12 7:20,60,100288,200923,히트융 극세사 퍼융기모 여성 동내의 패키지,underwear,69900,30972000,12,12,7,20,3,346,4,3,443.0901288,19.52,15.08,38.926178,3,8768000,9394000,12810000,0.283094408,0.303306212,0.41359938
36394,2019-12-12 8:20,60,100088,200238,에코라믹 통주물 스톤 냄비세트 (new),kitchen,60900,115659000,12,12,8,20,3,346,4,3,1899.162562,20.64,14.8,38.926178,3,21519000,36254000,57886000,0.18605556,0.313455935,0.500488505
36397,2019-12-12 9:20,60,100463,201426,디키즈 성인 리버시블재킷1종,clothes,49900,76427000,12,12,9,20,3,346,4,3,1531.603206,21.76,15.72,38.926178,3,12640000,26021000,37766000,0.165386578,0.340468683,0.494144739
36398,2019-12-12 9:20,60,100463,201430,디키즈 아동 리버시블재킷1종,clothes,44900,16380000,12,12,9,20,3,346,4,3,364.8106904,21.76,15.72,38.926178,3,2219000,5212000,8949000,0.135470085,0.318192918,0.546336996
36403,2019-12-12 10:20,60,100483,201460,무이자 클란츠 멀티쿡,kitchen,64800,60879000,12,12,10,20,3,346,4,3,939.4907407,21.88,14.56,38.926178,3,13650000,16946000,30283000,0.224215247,0.278355426,0.497429327
36404,2019-12-12 10:20,60,100483,201461,일시불 클란츠 멀티쿡,kitchen,60800,87130000,12,12,10,20,3,346,4,3,1433.059211,21.88,14.56,38.926178,3,20687000,25089000,41354000,0.237426833,0.287949042,0.474624125
36412,2019-12-12 12:20,60,100195,200655,레이프릴 오가닉 코튼 보정팬티 12종,underwear,39900,132625000,12,12,12,20,3,346,4,3,3323.934837,21.8,15.28,38.926178,3,26666000,43731000,62228000,0.201063148,0.329734213,0.469202639
36415,2019-12-12 13:20,60,100420,201325,코몽트 패딩 3종세트,clothes,39900,66264000,12,12,13,20,3,346,4,3,1660.75188,20.92,14.52,38.926178,3,13627000,23628000,29009000,0.205647109,0.356573705,0.437779186
36418,2019-12-12 14:20,60,100766,202239,참존 탑뉴스 지이링클 기초세트,beauty,59000,133444000,12,12,14,20,3,346,4,3,2261.762712,17.24,11.4,38.926178,3,29998000,40214000,63232000,0.224798417,0.301354875,0.473846707
36421,2019-12-12 15:20,60,100448,201383,무이자쿠첸압력밥솥 10인용,kitchen,178000,35094000,12,12,15,20,3,346,4,3,197.1573034,14.6,10.24,38.926178,3,6558000,14997000,13539000,0.18686955,0.427338006,0.385792443
36422,2019-12-12 15:20,60,100448,201390,일시불쿠첸압력밥솥 10인용,kitchen,168000,40865000,12,12,15,20,3,346,4,3,243.2440476,14.6,10.24,38.926178,3,7363000,13446000,20056000,0.180178637,0.329034626,0.490786737
36423,2019-12-12 15:20,60,100448,201384,무이자쿠첸압력밥솥 6인용,kitchen,158000,14417000,12,12,15,20,3,346,4,3,91.24683544,14.6,10.24,38.926178,3,1775000,6311000,6331000,0.123118541,0.437747104,0.439134355
36424,2019-12-12 15:20,60,100448,201391,일시불쿠첸압력밥솥 6인용,kitchen,148000,22026000,12,12,15,20,3,346,4,3,148.8243243,14.6,10.24,38.926178,3,3794000,7500000,10732000,0.172250976,0.340506674,0.48724235
36433,2019-12-12 16:20,60,100253,200864,안동간고등어 20팩,food,30900,145180000,12,12,16,20,3,346,4,3,4698.381877,14.88,9.52,38.926178,3,39749000,48513000,56918000,0.273791156,0.334157597,0.392051247
36436,2019-12-12 17:20,60,100551,201638,강레오의 탕요일,food,59900,75363000,12,12,17,20,3,346,4,3,1258.146912,17.04,11.28,38.926178,3,17640000,27292000,30431000,0.234067115,0.362140573,0.403792312
36442,2019-12-12 19:20,60,100029,200043,테팔 에어포스 라이트 무선 청소기,necessaries,119000,143265000,12,12,19,20,3,346,4,3,1203.907563,18.04,12.4,38.926178,3,33622000,49237000,60406000,0.234683977,0.3436778,0.421638223
36445,2019-12-12 20:20,60,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),electronics,489000,234831000,12,12,20,20,3,346,4,3,480.2269939,17.96,13.64,38.926178,3,66752000,79460000,88619000,0.284255486,0.338370999,0.377373515
36448,2019-12-12 21:20,60,100148,200411,LG 울트라HD TV 55UM7900BNA,electronics,1200000,71545000,12,12,21,20,3,346,4,3,59.62083333,19.8,13.24,38.926178,3,11822000,6114000,53609000,0.165238661,0.085456706,0.749304633
36449,2019-12-12 21:20,60,100148,200412,LG 울트라HD TV 65UM7900BNA,electronics,1700000,136712000,12,12,21,20,3,346,4,3,80.41882353,19.8,13.24,38.926178,3,16918000,34448000,85346000,0.123749195,0.251974955,0.62427585
36450,2019-12-12 21:20,60,100148,200413,LG 울트라HD TV 75UM7900BNA,electronics,2840000,105806000,12,12,21,20,3,346,4,3,37.2556338,19.8,13.24,38.926178,3,50000,6802000,98954000,0.000472563,0.06428747,0.935239967
36457,2019-12-12 22:20,60,100074,200199,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),beauty,39800,174621000,12,12,22,20,3,346,4,3,4387.462312,19.24,13.36,38.926178,3,34780000,60616000,79225000,0.199174212,0.347128925,0.453696863
36460,2019-12-12 23:20,60,100439,201356,루시헨느 레이스 홀리데이 란쥬 패키지,underwear,99900,124099000,12,12,23,20,3,346,4,3,1242.232232,19.6,13.56,38.926178,3,27458000,46100000,50541000,0.221258834,0.371477611,0.407263556
36464,2019-12-13 1:20,57.16666667,100824,202426,프리미엄 클린샤워,beauty,49900,54516000,12,12,25,20,3,347,4,3,1092.50501,22.6,14.8,38.926178,3,16687000,18324000,19505000,0.306093624,0.336121506,0.35778487
36467,2019-12-13 6:20,60,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,necessaries,30900,159617000,12,13,6,20,4,347,4,3,5165.598706,20.4,14.24,41.450544,3,40565000,48551000,70501000,0.254139597,0.304171861,0.441688542
36470,2019-12-13 7:20,60,100756,202207,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),goods,49000,94445000,12,13,7,20,4,347,4,3,1927.44898,22.4,15.08,41.450544,3,22916000,32746000,38783000,0.242638573,0.346720313,0.410641114
36473,2019-12-13 8:20,60,100372,201182,(퀸+퀸)일월 품안애 온수매트,necessaries,248000,40228000,12,13,8,20,4,347,4,3,162.2096774,24.24,15.12,41.450544,3,2728000,14131000,23369000,0.067813463,0.351272745,0.580913791
36474,2019-12-13 8:20,60,100372,201180,(퀸+싱글)일월 품안애 온수매트,necessaries,218000,43538000,12,13,8,20,4,347,4,3,199.7155963,24.24,15.12,41.450544,3,5399000,15087000,23052000,0.124006615,0.346524875,0.52946851
36475,2019-12-13 8:20,60,100372,201169,(싱글+싱글)일월 품안애 온수매트,necessaries,198000,22852000,12,13,8,20,4,347,4,3,115.4141414,24.24,15.12,41.450544,3,6154000,7684000,9014000,0.269298092,0.336250656,0.394451252
36476,2019-12-13 8:20,60,100372,201187,(킹사이즈)일월 품안애 온수매트,necessaries,168000,7392000,12,13,8,20,4,347,4,3,44,24.24,15.12,41.450544,3,2449000,1861000,3082000,0.331304113,0.251758658,0.416937229
36477,2019-12-13 8:20,60,100372,201184,(퀸사이즈)일월 품안애 온수매트,necessaries,148000,14443000,12,13,8,20,4,347,4,3,97.58783784,24.24,15.12,41.450544,3,3785000,3182000,7476000,0.262064668,0.220314339,0.517620993
36478,2019-12-13 8:20,60,100372,201172,(싱글사이즈)일월 품안애 온수매트,necessaries,118000,9190000,12,13,8,20,4,347,4,3,77.88135593,24.24,15.12,41.450544,3,2123000,1724000,5343000,0.23101197,0.187595212,0.581392818
36491,2019-12-13 9:20,60,100247,200828,네오젠 에이지큐어 원미닛 링클 리프트,beauty,59900,119913000,12,13,9,20,4,347,4,3,2001.886477,26.68,15.68,41.450544,3,24559000,43353000,52001000,0.204806818,0.361537114,0.433656067
36494,2019-12-13 10:20,60,100562,201659,무농약레드비트즙 90봉,health,39900,107428000,12,13,10,20,4,347,4,3,2692.431078,28.92,16.64,41.450544,3,36401000,30610000,40417000,0.338840898,0.284935026,0.376224076
36497,2019-12-13 11:20,60,100317,201004,국내산 손질 햇 갑오징어 9팩,food,49900,152046000,12,13,11,20,4,347,4,3,3047.014028,30.84,17.52,41.450544,3,35401000,53370000,63275000,0.232830854,0.351012194,0.416156953
36500,2019-12-13 12:20,60,100189,200626,코치 뉴 베네트 크로스백,goods,199000,33265000,12,13,12,20,4,347,4,3,167.160804,31.84,18.76,41.450544,2,13426000,19839000,0,0.403607395,0.596392605,0
36501,2019-12-13 12:20,60,100189,200639,코치 시그니처 켈시 사첼백,goods,239000,7649000,12,13,12,20,4,347,4,3,32.0041841,31.84,18.76,41.450544,2,1423000,6226000,0,0.186037391,0.813962609,0
36502,2019-12-13 12:20,60,100189,200628,코치 라일라 더블 크로스백,goods,219000,14443000,12,13,12,20,4,347,4,3,65.94977169,31.84,18.76,41.450544,2,7518000,6925000,0,0.520528976,0.479471024,0
36503,2019-12-13 12:20,60,100189,200625,코치 뉴 미아 숄더백,goods,269000,26072000,12,13,12,20,4,347,4,3,96.92193309,31.84,18.76,41.450544,2,9328000,16744000,0,0.35777846,0.64222154,0
36504,2019-12-13 12:20,60,100189,200643,코치 엠마 라지 사첼,goods,249000,19309000,12,13,12,20,4,347,4,3,77.54618474,31.84,18.76,41.450544,2,7086000,12223000,0,0.366979129,0.633020871,0
36505,2019-12-13 12:20,60,100189,200646,코치 플라이트백,goods,159000,5551000,12,13,12,20,4,347,4,3,34.91194969,31.84,18.76,41.450544,2,2764000,2787000,0,0.497928301,0.502071699,0
36512,2019-12-13 13:20,60,100580,201786,셰프웨이 멀티핸즈 IH 프라이팬(신),kitchen,49900,75972000,12,13,13,20,4,347,4,3,1522.48497,36.52,19.68,41.450544,3,16957000,22787000,36228000,0.223200653,0.299939451,0.476859896
36515,2019-12-13 14:20,60,100635,201946,바로바로 무선청소기+필터 1개 추가,necessaries,89000,77796000,12,13,14,20,4,347,4,3,874.1123596,31.76,18.68,41.450544,3,16096000,24305000,37395000,0.206900098,0.312419662,0.480680241
36518,2019-12-13 15:20,60,100452,201400,NNF 라운지웨어세트,clothes,49000,93699000,12,13,15,20,4,347,4,3,1912.22449,28.48,14.84,41.450544,3,25950000,27224000,40525000,0.276950661,0.290547391,0.432501948
36521,2019-12-13 16:20,60,100002,200002,이보은의 우삽겹 12팩세트,food,49900,105122000,12,13,16,20,4,347,4,3,2106.653307,24.12,13.76,41.450544,3,23500000,35704000,45918000,0.22354978,0.339643462,0.436806758
36524,2019-12-13 17:20,60,100673,202016,[세라맥스] 포터블 원적외선 전기렌인지,kitchen,99000,143221000,12,13,17,20,4,347,4,3,1446.676768,23.24,12.44,41.450544,3,33856000,45722000,63643000,0.236389915,0.319240893,0.444369192
36527,2019-12-13 18:20,60,100637,201955,영산포숙성홍어회7팩,food,29900,188654000,12,13,18,20,4,347,4,3,6309.498328,24.44,13.8,41.450544,3,55690000,61379000,71585000,0.295196497,0.325352232,0.379451271
36530,2019-12-13 19:20,60,100202,200685,임성근의 녹용도가니탕 풀세트,food,55900,164616000,12,13,19,20,4,347,4,3,2944.830054,26.64,16.16,41.450544,3,44823000,48448000,71345000,0.272288234,0.29430918,0.433402585
36533,2019-12-13 20:20,60,100327,201031,[VONIN]보닌 남성기초세트,beauty,54000,212374000,12,13,20,20,4,347,4,3,3932.851852,27.36,15,41.450544,3,69800000,59370000,83204000,0.328665468,0.279553994,0.391780538
